datetime,year,month,day,hour,weekday,season,district,is_ub,horoo,cause,cause_raw
2020-02-01 04:40:00,2020,2,1,4,5,Өвөл,Багануур,TRUE,5,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-02-08 14:19:00,2020,2,8,14,5,Өвөл,Багануур,TRUE,1,Яндан/цонолт,Яндангийн цонолт
2020-03-06 22:16:00,2020,3,6,22,4,Хавар,Багануур,TRUE,3,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-03-26 10:25:00,2020,3,26,10,3,Хавар,Багануур,TRUE,1,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-03-28 11:16:00,2020,3,28,11,5,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2020-03-31 17:01:00,2020,3,31,17,1,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2020-03-31 20:29:00,2020,3,31,20,1,Хавар,Багануур,TRUE,5,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-04-11 15:27:00,2020,4,11,15,5,Хавар,Багануур,TRUE,3,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-04-11 18:24:00,2020,4,11,18,5,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2020-04-19 09:32:00,2020,4,19,9,6,Хавар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2020-04-22 18:28:00,2020,4,22,18,2,Хавар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2020-04-24 16:05:00,2020,4,24,16,4,Хавар,Багануур,TRUE,3,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-05-07 16:08:00,2020,5,7,16,3,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2020-05-16 17:54:00,2020,5,16,17,5,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2020-05-18 15:14:00,2020,5,18,15,0,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2020-06-16 15:59:00,2020,6,16,15,1,Зун,Багануур,TRUE,2,Ил гал,Ил гал
2020-07-11 11:43:00,2020,7,11,11,5,Зун,Багануур,TRUE,3,Ил гал,Ил гал
2020-09-08 12:58:00,2020,9,8,12,1,Намар,Багануур,TRUE,2,Хий/газ,Газ
2020-09-26 14:23:00,2020,9,26,14,5,Намар,Багануур,TRUE,2,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-10-06 08:51:00,2020,10,6,8,1,Намар,Багануур,TRUE,3,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-10-07 17:26:00,2020,10,7,17,2,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2020-10-08 20:41:00,2020,10,8,20,3,Намар,Багануур,TRUE,3,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-10-19 21:25:00,2020,10,19,21,0,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2020-10-30 11:14:00,2020,10,30,11,4,Намар,Багануур,TRUE,4,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-11-15 15:45:00,2020,11,15,15,6,Намар,Багануур,TRUE,5,Ил гал,Ил гал
2020-11-27 07:33:00,2020,11,27,7,4,Намар,Багануур,TRUE,2,Яндан/цонолт,Яндангийн цонолт
2020-12-17 15:08:00,2020,12,17,15,3,Өвөл,Багануур,TRUE,1,Яндан/цонолт,Яндангийн цонолт
2020-12-26 08:50:00,2020,12,26,8,5,Өвөл,Багануур,TRUE,5,Ил гал,Ил гал
2020-12-29 04:53:00,2020,12,29,4,1,Өвөл,Багануур,TRUE,4,Яндан/цонолт,Яндангийн цонолт
2021-01-01 19:00:00,2021,1,1,19,4,Өвөл,Багануур,TRUE,1,Ил гал,Ил гал
2021-02-05 23:38:00,2021,2,5,23,4,Өвөл,Багануур,TRUE,2,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2021-03-11 13:54:00,2021,3,11,13,3,Хавар,Багануур,TRUE,1,Ил гал,Ил гал
2021-03-31 22:24:00,2021,3,31,22,2,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2021-04-10 01:30:00,2021,4,10,1,5,Хавар,Багануур,TRUE,1,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-04-20 15:19:00,2021,4,20,15,1,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2021-04-22 17:12:00,2021,4,22,17,3,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2021-04-22 17:25:00,2021,4,22,17,3,Хавар,Багануур,TRUE,5,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-05-20 11:18:00,2021,5,20,11,3,Хавар,Багануур,TRUE,1,Ил гал,Ил гал
2021-05-28 00:32:00,2021,5,28,0,4,Хавар,Багануур,TRUE,3,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-05-28 12:32:00,2021,5,28,12,4,Хавар,Багануур,TRUE,5,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2021-06-14 11:38:00,2021,6,14,11,0,Зун,Багануур,TRUE,4,Ил гал,Ил гал
2021-06-29 16:31:00,2021,6,29,16,1,Зун,Багануур,TRUE,5,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2021-07-01 18:53:00,2021,7,1,18,3,Зун,Багануур,TRUE,5,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-07-10 19:05:00,2021,7,10,19,5,Зун,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-08-31 16:54:00,2021,8,31,16,1,Зун,Багануур,TRUE,5,Ил гал,Ил гал
2021-09-04 17:59:00,2021,9,4,17,5,Намар,Багануур,TRUE,5,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-10-24 01:41:00,2021,10,24,1,6,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2021-11-09 12:45:00,2021,11,9,12,1,Намар,Багануур,TRUE,3,Ил гал,Ил гал
2021-11-15 07:47:00,2021,11,15,7,0,Намар,Багануур,TRUE,1,Яндан/цонолт,Яндангийн цонолт
2021-12-25 15:50:00,2021,12,25,15,5,Өвөл,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-12-31 07:16:00,2021,12,31,7,4,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2022-01-23 05:09:00,2022,1,23,5,6,Өвөл,Багануур,TRUE,3,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-01-24 22:56:00,2022,1,24,22,0,Өвөл,Багануур,TRUE,3,Ил гал,Ил гал
2022-02-13 11:13:00,2022,2,13,11,6,Өвөл,Багануур,TRUE,5,Ил гал,Ил гал
2022-02-21 23:54:00,2022,2,21,23,0,Өвөл,Багануур,TRUE,4,Яндан/цонолт,Яндангийн цонолт
2022-03-01 15:54:00,2022,3,1,15,1,Хавар,Багануур,TRUE,4,Яндан/цонолт,Яндангийн цонолт
2022-04-05 19:45:00,2022,4,5,19,1,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2022-04-18 15:20:00,2022,4,18,15,0,Хавар,Багануур,TRUE,3,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-05-02 18:11:00,2022,5,2,18,0,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2022-05-14 09:48:00,2022,5,14,9,5,Хавар,Багануур,TRUE,2,Ил гал,Ил гал
2022-05-17 09:30:00,2022,5,17,9,1,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2022-05-21 11:09:00,2022,5,21,11,5,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2022-05-26 15:47:00,2022,5,26,15,3,Хавар,Багануур,TRUE,2,Ил гал,Ил гал
2022-05-30 19:07:00,2022,5,30,19,0,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2022-06-04 15:59:00,2022,6,4,15,5,Зун,Багануур,TRUE,1,Ил гал,Ил гал
2022-06-20 21:55:00,2022,6,20,21,0,Зун,Багануур,TRUE,3,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-07-26 11:01:00,2022,7,26,11,1,Зун,Багануур,TRUE,1,Ил гал,Ил гал
2022-08-18 00:18:00,2022,8,18,0,3,Зун,Багануур,TRUE,3,Ил гал,Ил гал
2022-08-31 08:35:00,2022,8,31,8,2,Зун,Багануур,TRUE,4,Яндан/цонолт,Яндангийн цонолт
2022-09-04 13:53:00,2022,9,4,13,6,Намар,Багануур,TRUE,2,Ил гал,Ил гал
2022-10-14 03:34:00,2022,10,14,3,4,Намар,Багануур,TRUE,4,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-10-28 16:30:00,2022,10,28,16,4,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2022-11-08 09:42:00,2022,11,8,9,1,Намар,Багануур,TRUE,5,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-12-11 23:34:00,2022,12,11,23,6,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2022-12-28 11:04:00,2022,12,28,11,2,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2023-01-11 09:24:00,2023,1,11,9,2,Өвөл,Багануур,TRUE,5,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-03-25 20:22:00,2023,3,25,20,5,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2023-03-30 12:48:00,2023,3,30,12,3,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2023-04-11 16:01:00,2023,4,11,16,1,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2023-04-12 16:55:00,2023,4,12,16,2,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2023-04-23 17:10:00,2023,4,23,17,6,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2023-05-03 15:28:00,2023,5,3,15,2,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2023-05-07 20:33:00,2023,5,7,20,6,Хавар,Багануур,TRUE,3,Бусад,Бусад
2023-05-13 13:12:00,2023,5,13,13,5,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2023-05-22 17:26:00,2023,5,22,17,0,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2023-05-30 17:57:00,2023,5,30,17,1,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2023-06-11 20:42:00,2023,6,11,20,6,Зун,Багануур,TRUE,3,Ил гал,Ил гал
2023-07-09 23:09:00,2023,7,9,23,6,Зун,Багануур,TRUE,3,Ил гал,Ил гал
2023-08-08 21:35:00,2023,8,8,21,1,Зун,Багануур,TRUE,5,Ил гал,Ил гал
2023-09-12 14:22:00,2023,9,12,14,1,Намар,Багануур,TRUE,5,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-09-13 15:25:00,2023,9,13,15,2,Намар,Багануур,TRUE,5,Ил гал,Ил гал
2023-09-21 14:01:00,2023,9,21,14,3,Намар,Багануур,TRUE,3,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-09-29 12:53:00,2023,9,29,12,4,Намар,Багануур,TRUE,4,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-10-07 17:57:00,2023,10,7,17,5,Намар,Багануур,TRUE,1,Ил гал,Ил гал
2023-10-21 07:29:00,2023,10,21,7,5,Намар,Багануур,TRUE,3,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-11-01 23:53:00,2023,11,1,23,2,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2023-11-17 23:04:00,2023,11,17,23,4,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2023-11-30 17:25:00,2023,11,30,17,3,Намар,Багануур,TRUE,1,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2024-01-12 18:19:00,2024,1,12,18,4,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2024-01-29 09:40:00,2024,1,29,9,0,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2024-03-07 23:32:00,2024,3,7,23,3,Хавар,Багануур,TRUE,1,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2024-03-18 14:45:00,2024,3,18,14,0,Хавар,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2024-03-19 02:20:00,2024,3,19,2,1,Хавар,Багануур,TRUE,1,Ил гал,Ил гал
2024-04-13 17:28:00,2024,4,13,17,5,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2024-04-14 14:12:00,2024,4,14,14,6,Хавар,Багануур,TRUE,3,Цахилгаан,Цахилгааны угсралтын буруугаас
2024-04-15 15:07:00,2024,4,15,15,0,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2024-04-25 00:19:00,2024,4,25,0,3,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2024-04-26 13:40:00,2024,4,26,13,4,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2024-04-29 18:34:00,2024,4,29,18,0,Хавар,Багануур,TRUE,3,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2024-05-23 16:00:00,2024,5,23,16,3,Хавар,Багануур,TRUE,1,Ил гал,Ил гал
2024-05-30 15:06:00,2024,5,30,15,3,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2024-05-30 16:04:00,2024,5,30,16,3,Хавар,Багануур,TRUE,4,Ил гал,Ил гал
2024-06-19 21:15:00,2024,6,19,21,2,Зун,Багануур,TRUE,3,Ил гал,Ил гал
2024-09-13 22:53:00,2024,9,13,22,4,Намар,Багануур,TRUE,2,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2024-10-12 15:30:00,2024,10,12,15,5,Намар,Багануур,TRUE,5,Ил гал,Ил гал
2024-10-14 14:02:00,2024,10,14,14,0,Намар,Багануур,TRUE,5,Ил гал,Ил гал
2024-10-17 11:09:00,2024,10,17,11,3,Намар,Багануур,TRUE,3,Ил гал,Ил гал
2024-10-17 14:01:00,2024,10,17,14,3,Намар,Багануур,TRUE,3,Ил гал,Ил гал
2024-10-19 10:44:00,2024,10,19,10,5,Намар,Багануур,TRUE,3,Ил гал,Ил гал
2024-11-03 11:54:00,2024,11,3,11,6,Намар,Багануур,TRUE,5,Ил гал,Ил гал
2024-11-03 18:28:00,2024,11,3,18,6,Намар,Багануур,TRUE,3,Ил гал,Ил гал
2024-11-18 16:09:00,2024,11,18,16,0,Намар,Багануур,TRUE,4,Ил гал,Ил гал
2024-11-22 09:21:00,2024,11,22,9,4,Намар,Багануур,TRUE,1,Ил гал,Ил гал
2024-11-23 18:05:00,2024,11,23,18,5,Намар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2024-11-24 19:46:00,2024,11,24,19,6,Намар,Багануур,TRUE,3,Ил гал,Ил гал
2024-12-02 15:59:00,2024,12,2,15,0,Өвөл,Багануур,TRUE,1,Цахилгаан,Цахилгааны угсралтын буруугаас
2024-12-03 00:58:00,2024,12,3,0,1,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2024-12-09 09:54:00,2024,12,9,9,0,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2024-12-12 19:24:00,2024,12,12,19,3,Өвөл,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2024-12-29 18:45:00,2024,12,29,18,6,Өвөл,Багануур,TRUE,1,Ил гал,Ил гал
2025-01-07 14:13:00,2025,1,7,14,1,Өвөл,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2025-01-07 22:55:00,2025,1,7,22,1,Өвөл,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2025-01-18 13:05:00,2025,1,18,13,5,Өвөл,Багануур,TRUE,3,Ил гал,Ил гал
2025-01-27 02:53:00,2025,1,27,2,0,Өвөл,Багануур,TRUE,1,Яндан/цонолт,Яндангийн цонолт
2025-02-01 13:25:00,2025,2,1,13,5,Өвөл,Багануур,TRUE,4,Ил гал,Ил гал
2025-02-05 11:45:00,2025,2,5,11,2,Өвөл,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2025-02-06 01:26:00,2025,2,6,1,3,Өвөл,Багануур,TRUE,3,Яндан/цонолт,Яндангийн цонолт
2025-02-24 17:17:00,2025,2,24,17,0,Өвөл,Багануур,TRUE,3,Ил гал,Ил гал
2025-03-03 11:25:00,2025,3,3,11,0,Хавар,Багануур,TRUE,3,Бусад,Хэт халалт
2025-03-05 14:10:00,2025,3,5,14,2,Хавар,Багануур,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2025-03-09 13:25:00,2025,3,9,13,6,Хавар,Багануур,TRUE,2,Ил гал,Ил гал
2025-03-09 17:21:00,2025,3,9,17,6,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2025-03-09 18:23:00,2025,3,9,18,6,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2025-03-15 12:44:00,2025,3,15,12,5,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2025-03-16 12:48:00,2025,3,16,12,6,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2025-03-17 07:29:00,2025,3,17,7,0,Хавар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2025-03-18 13:23:00,2025,3,18,13,1,Хавар,Багануур,TRUE,3,Яндан/цонолт,Яндангийн цонолт
2025-03-18 14:04:00,2025,3,18,14,1,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2025-03-21 11:56:00,2025,3,21,11,4,Хавар,Багануур,TRUE,1,Ил гал,Ил гал
2025-03-27 17:20:00,2025,3,27,17,3,Хавар,Багануур,TRUE,1,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2025-04-02 15:37:00,2025,4,2,15,2,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2025-04-02 21:44:00,2025,4,2,21,2,Хавар,Багануур,TRUE,5,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2025-04-05 18:17:00,2025,4,5,18,5,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2025-04-08 14:15:00,2025,4,8,14,1,Хавар,Багануур,TRUE,5,Ил гал,Ил гал
2025-04-11 12:15:00,2025,4,11,12,4,Хавар,Багануур,TRUE,5,Яндан/цонолт,Яндангийн цонолт
2025-04-12 12:12:00,2025,4,12,12,5,Хавар,Багануур,TRUE,2,Ил гал,Ил гал
2025-04-14 11:40:00,2025,4,14,11,0,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
2025-04-14 17:04:00,2025,4,14,17,0,Хавар,Багануур,TRUE,,Ил гал,Ил гал
2025-04-14 20:40:00,2025,4,14,20,0,Хавар,Багануур,TRUE,3,Ил гал,Ил гал
